Cruise,Vessel,Dive,Location,Photo Name,Latitude,Longitude,Depth (m),Bathy Depth (m),Local Relief in 10m (m),Log Local Relief,Backscatter (dB),Biological Zone,Major Habitat,Biology,Geomorphological Descriptor,Transitional,"Hard, Soft, Rubble",Level 1: Ecological Region,Level 2: Regime,Level 3: System,Level 4: Geoform/Hydroform,Level 5: Zone,Level 5: Subzone,Level 6: Macrohabitat,Level 7: Habitat,Level 8: Biotope,Human Impact,Duplicate,Comments,A1,A2,A3 (Antipathes sp.),A4,A5 (Stichopathes sp.),A6,A7 (Antipathes),A8,A9,A10,A11,A12,A13 (Stichopathes sp.),A14,A15,Acanthopathes thyoides,Antipathes atlantica,Antipathes furcata,Antipathes gracilis,Antipathes sp.,DFH8-30A Antipathes sp. cf. gracilis,Antipathes sp.- Humann 185,Aphanipathes pedata,Elatopathes abietina- green,Elatopathes abietina- green branching,Elatopathes abietina- white,Elatopathes abietina- white branching,Elatopathes sp.,Phanopathes expansa,Plumapathes pennacea,Stichopathes sp.,DFH11-19A Stichopathes sp.,DFH11-19B Stichopathes sp.,Tanacetipathes sp.,unid Antipatharian
DFH5,Foster,Dive 11,WFGB,Dive 11184 12 54 06.JPG,27.86671,-93.86075,,-64.39614105,0.58559418,-0.23240324821750105,-94.78739929,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11185 12 54 20.JPG,27.86672,-93.86074,67.3608,-64.39614105,0.58559418,-0.23240324821750105,-94.8813858,Coralline Algae,Algal Nodules,Antipatharian,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11186 12 55 32.JPG,27.8668,-93.86039,,-63.6322403,0.35079575,-0.4549456768873225,-94.9506073,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11187 12 55 40.JPG,27.86679,-93.86039,,-63.97067261,0.47372437,-0.32447427310550964,-94.9506073,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11188 12 55 52.JPG,27.86682,-93.86039,,-63.6322403,0.35079575,-0.4549456768873225,-99.47574615,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,R,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11189 12 56 10.JPG,27.86675,-93.86041,,-64.05239868,0.43805695,-0.3584694249686132,-96.51074982,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,R,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11190 12 56 40.JPG,27.86675,-93.86039,,-63.97067261,0.47372437,-0.32447427310550964,-96.51074982,Coralline Algae,Algal Nodules,Coralline Algae,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11191 12 57 46.JPG,27.86681,-93.86013,,-63.48072815,0.57324219,-0.24166185349817046,-96.89795685,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,S,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11192 12 57 50.JPG,27.86682,-93.8601,,-63.30312729,0.64257431,-0.19207664144908992,-95.52639771,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,S,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11193 12 58 14.JPG,27.86678,-93.8601,,-63.72134781,0.65964508,-0.1806896724237423,-95.6497879,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,S,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11194 12 59 08.JPG,27.8669,-93.85989,,-60.78966141,0.89400101,-0.0486619905584683,-93.27801514,Coralline Algae,Algal Nodules,Octocoral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,T,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11195 12 59 14.JPG,27.86691,-93.85985,,-60.78966141,0.89400101,-0.0486619905584683,-98.17760468,Coralline Algae,Algal Nodules,Octocoral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,T,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11196 13 00 38.JPG,27.867,-93.85964,60.6552,-57.49983597,0.93117142,-0.030970362082901024,-104.59989929,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11197 13 01 06.JPG,27.86705,-93.85968,,-57.35175705,0.84289169,-0.07422822781580433,-102.26261139,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11198 13 04 52.JPG,27.86731,-93.85966,56.9976,-55.05262756,0.59915161,-0.22246326933830773,-94.88964081,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11199 13 05 04.JPG,27.86729,-93.85965,,-55.36378098,0.59470367,-0.22569938140011617,-94.88964081,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11200 13 05 12.JPG,27.86733,-93.85964,56.9976,-54.76462936,0.61156082,-0.2135603456973374,-98.86470795,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,? 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11201 13 05 26.JPG,27.86734,-93.85965,,-54.72615433,0.75487137,-0.1221270457992713,-98.86470795,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11202 13 06 14.JPG,27.86739,-93.85964,,-54.0085907,0.54662704,-0.2623088888666798,-100.85902405,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11203 13 06 20.JPG,27.86741,-93.85963,56.9976,-54.0085907,0.54662704,-0.2623088888666798,-91.18569183,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11204 13 06 36.JPG,27.8674,-93.85959,,-53.75112915,0.53440857,-0.2721265859481793,-90.13946533,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11205 13 07 02.JPG,27.86739,-93.8595,56.9976,-53.64213562,0.47354126,-0.3246421746128657,-95.46335602,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11206 13 07 28.JPG,27.86737,-93.85944,,-53.30884933,0.53664398,-0.2703137381332877,-98.71525574,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11207 13 08 10.JPG,27.8674,-93.85944,56.9976,-53.05945587,0.24939346,-0.6031149394827874,-98.71525574,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11208 13 08 56.JPG,27.86741,-93.85933,,-53.04250336,0.43890762,-0.35762687917957703,-95.49541473,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11209 13 09 02.JPG,27.8674,-93.85935,,-53.19221878,0.1498642,-0.8243021003028177,-97.84339142,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11210 13 09 12.JPG,27.86739,-93.85934,56.0832,-53.04250336,0.43890762,-0.35762687917957703,-97.84339142,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11211 13 12 04.JPG,27.86735,-93.85918,,-52.53850937,0.43453598,-0.3619742577227473,-94.61518097,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11212 13 12 52.JPG,27.86742,-93.85905,,-52.13543701,0.27385712,-0.5624759633840398,-95.54418182,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11213 13 13 04.JPG,27.86744,-93.859,,-51.84627533,0.337677,-0.471498519208402,-95.03968811,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11214 13 13 12.JPG,27.86742,-93.85896,,-52.00478745,0.2813797,-0.5507072377328097,-95.03968811,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11215 13 13 24.JPG,27.8674,-93.85893,56.0832,-51.89830399,0.28185654,-0.5499718836645865,-92.85110474,Coralline Algae,Algal Nodules,Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11216 13 14 40.JPG,27.8674,-93.85892,55.1688,-51.89830399,0.28185654,-0.5499718836645865,-92.85110474,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11217 13 15 30.JPG,27.86734,-93.859,,-52.53082275,0.38981247,-0.4091442720281312,-98.71218872,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11218 13 15 54.JPG,27.86729,-93.85909,55.1688,-52.65894699,0.28895187,-0.5391744905796599,-95.2651062,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11219 13 16 02.JPG,27.8673,-93.85915,55.1688,-52.75986099,0.40412903,-0.393479951547018,-93.5,Coralline Algae,Algal Nodules,Sponge/Coral,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11220 13 16 54.JPG,27.86736,-93.85909,,-52.32532501,0.28615189,-0.5434033812815048,-95.16462708,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11221 13 17 48.JPG,27.86742,-93.85888,,-51.831604,0.27266693,-0.564367531619886,-99.09699249,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11222 13 19 30.JPG,27.86758,-93.85864,,-51.40239716,0.10371399,-0.9841626575935835,-96.6969223,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11223 13 19 56.JPG,27.86758,-93.85863,,-51.34241486,0.15434265,-0.8115140473639133,-96.6969223,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11224 13 23 14.JPG,27.86763,-93.85852,53.9496,-51.20213318,0.05298233,-1.2758689466825732,-92.86006165,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11225 13 23 28.JPG,27.86768,-93.85853,,-51.24522781,0.08176041,-1.0874569393682283,-94.1307373,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,V,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11226 13 23 34.JPG,27.86768,-93.8585,,-51.24522781,0.08176041,-1.0874569393682283,-98.48035431,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,V,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11227 13 24 12.JPG,27.86773,-93.85847,,-51.14825058,0.07613373,-1.1184228924090431,-100.85231018,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11228 13 24 20.JPG,27.86773,-93.85846,,-51.14825058,0.07613373,-1.1184228924090431,-100.85231018,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11229 13 24 46.JPG,27.86783,-93.85841,53.9496,-51.239048,0.15180588,-0.8187114062923382,-96.07000732,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,X,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11230 13 25 08.JPG,27.86783,-93.85846,,-51.25583267,0.06863403,-1.1634604997924494,-94.36685944,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,X,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11231 13 25 30.JPG,27.86789,-93.85844,,-51.26232529,0.0992775,-1.0031491677490034,-93.86714172,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11232 13 26 06.JPG,27.86798,-93.85841,,-51.15280533,0.18173599,-0.7405590588744856,-95.8411026,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11233 13 26 22.JPG,27.86798,-93.85838,55.1688,-51.24688339,0.26581955,-0.5754130815389098,-101.23603058,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11234 13 27 12.JPG,27.8681,-93.85832,,-51.40506744,0.26070023,-0.5838585856798231,-97.47872162,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11235 13 27 34.JPG,27.86814,-93.85832,,-51.593647,0.33014297,-0.48129794607448895,-94.78334808,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11236 13 28 50.JPG,27.86813,-93.85825,,-51.30366135,0.07434082,-1.128772652824486,-96.5911026,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11237 13 30 02.JPG,27.86816,-93.85819,55.4736,-51.42333221,0.20906067,-0.6797276621060694,-97.41230774,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH5,Foster,Dive 11,WFGB,Dive 11238 13 32 38.JPG,27.8684,-93.85803,,-51.34058762,0.0730629,-1.13630309384047,-100.54184723,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
