EventID,Locality,Station,LatitudeInDD,LongitudeInDD,DepthInMeters,Temperature,Salinity,Oxygen,ObservationDate,ObservationTime,ImageFilePath,ScientificName,AphiaID,VernacularName,IdentificationComment,IndividualCount,Density (species/m²),PercentCover,Size,Condition,AssociatedTaxa,Habitat,Substrate
Dive 519032,McGrail Bank,MG1-T11,27.98375576666667,-92.62174025,108.33,,,,9/24/2017 0:00,11:56:04,,Paramuricea sp.,,,,3,1.1538461538461537,,,,,Coralline Algae,Algal Nodules
Dive 519032,McGrail Bank,MG1-T11,27.98375576666667,-92.62174025,108.33,,,,9/24/2017 0:00,11:56:04,,Elatopathes abietina,,,Green,3,1.1538461538461537,,,,,Coralline Algae,Algal Nodules
Dive 519032,McGrail Bank,MG1-T11,27.98375576666667,-92.62174025,108.33,,,,9/24/2017 0:00,11:56:04,,Elatopathes abietina,,,White,5,1.923076923076923,,,,,Coralline Algae,Algal Nodules
Dive 519032,McGrail Bank,MG1-T11,27.98375576666667,-92.62174025,108.33,,,,9/24/2017 0:00,11:56:04,,Callogorgia gracillis,,,,3,1.1538461538461537,,,,,Coralline Algae,Algal Nodules
Dive 519032,McGrail Bank,MG1-T11,27.98375576666667,-92.62174025,108.33,,,,9/24/2017 0:00,11:56:04,,Aphanipathes pedata,,,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519033,McGrail Bank,MG1-T11,27.98380806666667,-92.62181975,109.16,,,,9/24/2017 0:00,11:56:24,,Callogorgia gracillis,,,,4,1.5384615384615383,,,,,Coralline Algae,Algal Nodules
Dive 519033,McGrail Bank,MG1-T11,27.98380806666667,-92.62181975,109.16,,,,9/24/2017 0:00,11:56:24,,Elatopathes abietina,,,Green,5,1.923076923076923,,,,,Coralline Algae,Algal Nodules
Dive 519033,McGrail Bank,MG1-T11,27.98380806666667,-92.62181975,109.16,,,,9/24/2017 0:00,11:56:24,,Elatopathes abietina,,,White,5,1.923076923076923,,,,,Coralline Algae,Algal Nodules
Dive 519033,McGrail Bank,MG1-T11,27.98380806666667,-92.62181975,109.16,,,,9/24/2017 0:00,11:56:24,,Paramuricea sp.,,,,6,2.3076923076923075,,,,,Coralline Algae,Algal Nodules
Dive 519034,McGrail Bank,MG1-T11,27.983861416666667,-92.62176332,109.36,,,,9/24/2017 0:00,11:56:51,,Callogorgia gracillis,,,,4,1.5384615384615383,,,,,Coralline Algae,Algal Nodules
Dive 519034,McGrail Bank,MG1-T11,27.983861416666667,-92.62176332,109.36,,,,9/24/2017 0:00,11:56:51,,Elatopathes abietina,,,Green,8,3.0769230769230766,,,,,Coralline Algae,Algal Nodules
Dive 519034,McGrail Bank,MG1-T11,27.983861416666667,-92.62176332,109.36,,,,9/24/2017 0:00,11:56:51,,Elatopathes abietina,,,White,13,5,,,,,Coralline Algae,Algal Nodules
Dive 519034,McGrail Bank,MG1-T11,27.983861416666667,-92.62176332,109.36,,,,9/24/2017 0:00,11:56:51,,Paramuricea sp.,,,,13,5,,,,,Coralline Algae,Algal Nodules
Dive 519034,McGrail Bank,MG1-T11,27.983861416666667,-92.62176332,109.36,,,,9/24/2017 0:00,11:56:51,,Tanacetipathes sp. ,,,,2,0.7692307692307692,,,,,Coralline Algae,Algal Nodules
Dive 519034,McGrail Bank,MG1-T11,27.983861416666667,-92.62176332,109.36,,,,9/24/2017 0:00,11:56:51,,Nicella sp. ,,,,10,3.846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519035,McGrail Bank,MG1-T11,27.983887333333332,-92.6217564,109.03,,,,9/24/2017 0:00,11:57:02,,Nicella sp. ,,,,2,0.7692307692307692,,,,,Coralline Algae,Algal Nodules
Dive 519035,McGrail Bank,MG1-T11,27.983887333333332,-92.6217564,109.03,,,,9/24/2017 0:00,11:57:02,,Paramuricea sp.,,,,4,1.5384615384615383,,,,,Coralline Algae,Algal Nodules
Dive 519035,McGrail Bank,MG1-T11,27.983887333333332,-92.6217564,109.03,,,,9/24/2017 0:00,11:57:02,,Callogorgia gracillis,,,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519035,McGrail Bank,MG1-T11,27.983887333333332,-92.6217564,109.03,,,,9/24/2017 0:00,11:57:02,,Elatopathes abietina,,,Green,6,2.3076923076923075,,,,,Coralline Algae,Algal Nodules
Dive 519035,McGrail Bank,MG1-T11,27.983887333333332,-92.6217564,109.03,,,,9/24/2017 0:00,11:57:02,,Elatopathes abietina,,,White,19,7.3076923076923075,,,,,Coralline Algae,Algal Nodules
Dive 519037,McGrail Bank,MG1-T11,27.9840189,-92.62168312,111.38,,,,9/24/2017 0:00,11:58:24,,Nicella sp. ,,,,3,1.1538461538461537,,,,,Coralline Algae,Algal Nodules
Dive 519037,McGrail Bank,MG1-T11,27.9840189,-92.62168312,111.38,,,,9/24/2017 0:00,11:58:24,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519037,McGrail Bank,MG1-T11,27.9840189,-92.62168312,111.38,,,,9/24/2017 0:00,11:58:24,,Callogorgia gracillis,,,,2,0.7692307692307692,,,,,Coralline Algae,Algal Nodules
Dive 519037,McGrail Bank,MG1-T11,27.9840189,-92.62168312,111.38,,,,9/24/2017 0:00,11:58:24,,Elatopathes abietina,,,Green,4,1.5384615384615383,,,,,Coralline Algae,Algal Nodules
Dive 519037,McGrail Bank,MG1-T11,27.9840189,-92.62168312,111.38,,,,9/24/2017 0:00,11:58:24,,Elatopathes abietina,,,White,15,5.769230769230769,,,,,Coralline Algae,Algal Nodules
Dive 519037,McGrail Bank,MG1-T11,27.9840189,-92.62168312,111.38,,,,9/24/2017 0:00,11:58:24,,Elatopathes abietina,,,White branching,5,1.923076923076923,,,,,Coralline Algae,Algal Nodules
Dive 519037,McGrail Bank,MG1-T11,27.9840189,-92.62168312,111.38,,,,9/24/2017 0:00,11:58:24,,Tanacetipathes sp. ,,,,11,4.230769230769231,,,,,Coralline Algae,Algal Nodules
Dive 519037,McGrail Bank,MG1-T11,27.9840189,-92.62168312,111.38,,,,9/24/2017 0:00,11:58:24,,Antipathes sp.,,Black Coral Sea Fan,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519038,McGrail Bank,MG1-T11,27.9840469,-92.62176243,111.46000000000001,,,,9/24/2017 0:00,11:58:50,,Elatopathes abietina,,,Green,6,2.3076923076923075,,,,,Coralline Algae,Algal Nodules
Dive 519038,McGrail Bank,MG1-T11,27.9840469,-92.62176243,111.46000000000001,,,,9/24/2017 0:00,11:58:50,,Elatopathes abietina,,,White,10,3.846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519038,McGrail Bank,MG1-T11,27.9840469,-92.62176243,111.46000000000001,,,,9/24/2017 0:00,11:58:50,,Tanacetipathes sp. ,,,,4,1.5384615384615383,,,,,Coralline Algae,Algal Nodules
Dive 519038,McGrail Bank,MG1-T11,27.9840469,-92.62176243,111.46000000000001,,,,9/24/2017 0:00,11:58:50,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519039,McGrail Bank,MG1-T11,27.9840566,-92.62173395,111.5,,,,9/24/2017 0:00,11:59:05,,Elatopathes abietina,,,Green,11,4.230769230769231,,,,,Coralline Algae,Algal Nodules
Dive 519039,McGrail Bank,MG1-T11,27.9840566,-92.62173395,111.5,,,,9/24/2017 0:00,11:59:05,,Elatopathes abietina,,,White,15,5.769230769230769,,,,,Coralline Algae,Algal Nodules
Dive 519039,McGrail Bank,MG1-T11,27.9840566,-92.62173395,111.5,,,,9/24/2017 0:00,11:59:05,,Tanacetipathes sp. ,,,,6,2.3076923076923075,,,,,Coralline Algae,Algal Nodules
Dive 519039,McGrail Bank,MG1-T11,27.9840566,-92.62173395,111.5,,,,9/24/2017 0:00,11:59:05,,Nicella sp. ,,,,12,4.615384615384615,,,,,Coralline Algae,Algal Nodules
Dive 519039,McGrail Bank,MG1-T11,27.9840566,-92.62173395,111.5,,,,9/24/2017 0:00,11:59:05,,Antipathes sp.,,Black Coral Sea Fan,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519039,McGrail Bank,MG1-T11,27.9840566,-92.62173395,111.5,,,,9/24/2017 0:00,11:59:05,,Paramuricea sp.,,,,8,3.0769230769230766,,,,,Coralline Algae,Algal Nodules
Dive 519039,McGrail Bank,MG1-T11,27.9840566,-92.62173395,111.5,,,,9/24/2017 0:00,11:59:05,,Callogorgia gracillis,,,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519040,McGrail Bank,MG1-T11,27.9840547,-92.62173825,111.81,,,,9/24/2017 0:00,11:59:13,,Elatopathes abietina,,,Green,10,3.846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519040,McGrail Bank,MG1-T11,27.9840547,-92.62173825,111.81,,,,9/24/2017 0:00,11:59:13,,Elatopathes abietina,,,White,8,3.0769230769230766,,,,,Coralline Algae,Algal Nodules
Dive 519040,McGrail Bank,MG1-T11,27.9840547,-92.62173825,111.81,,,,9/24/2017 0:00,11:59:13,,Antipathes sp.,,Black Coral Sea Fan,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519040,McGrail Bank,MG1-T11,27.9840547,-92.62173825,111.81,,,,9/24/2017 0:00,11:59:13,,Nicella sp. ,,,,2,0.7692307692307692,,,,,Coralline Algae,Algal Nodules
Dive 519040,McGrail Bank,MG1-T11,27.9840547,-92.62173825,111.81,,,,9/24/2017 0:00,11:59:13,,Chironepthya caribaea,,,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519040,McGrail Bank,MG1-T11,27.9840547,-92.62173825,111.81,,,,9/24/2017 0:00,11:59:13,,Tanacetipathes sp. ,,,,5,1.923076923076923,,,,,Coralline Algae,Algal Nodules
Dive 519040,McGrail Bank,MG1-T11,27.9840547,-92.62173825,111.81,,,,9/24/2017 0:00,11:59:13,,Paramuricea sp.,,,,6,2.3076923076923075,,,,,Coralline Algae,Algal Nodules
Dive 519041,McGrail Bank,MG1-T11,27.984063916666667,-92.621766,112.1,,,,9/24/2017 0:00,11:59:41,,Elatopathes abietina,,,Green,4,1.5384615384615383,,,,,Coralline Algae,Algal Nodules
Dive 519041,McGrail Bank,MG1-T11,27.984063916666667,-92.621766,112.1,,,,9/24/2017 0:00,11:59:41,,Elatopathes abietina,,,White,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519041,McGrail Bank,MG1-T11,27.984063916666667,-92.621766,112.1,,,,9/24/2017 0:00,11:59:41,,Elatopathes abietina,,,Green branching,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519041,McGrail Bank,MG1-T11,27.984063916666667,-92.621766,112.1,,,,9/24/2017 0:00,11:59:41,,Nicella sp. ,,,,3,1.1538461538461537,,,,,Coralline Algae,Algal Nodules
Dive 519041,McGrail Bank,MG1-T11,27.984063916666667,-92.621766,112.1,,,,9/24/2017 0:00,11:59:41,,Tanacetipathes sp. ,,,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519042,McGrail Bank,MG1-T11,27.98412935,-92.62179303,114.02000000000001,,,,9/24/2017 0:00,12:00:04,,Nicella sp. ,,,,2,0.7692307692307692,,,,,Coralline Algae,Algal Nodules
Dive 519042,McGrail Bank,MG1-T11,27.98412935,-92.62179303,114.02000000000001,,,,9/24/2017 0:00,12:00:04,,Tanacetipathes sp. ,,,,4,1.5384615384615383,,,,,Coralline Algae,Algal Nodules
Dive 519042,McGrail Bank,MG1-T11,27.98412935,-92.62179303,114.02000000000001,,,,9/24/2017 0:00,12:00:04,,Elatopathes abietina,,,Green,11,4.230769230769231,,,,,Coralline Algae,Algal Nodules
Dive 519042,McGrail Bank,MG1-T11,27.98412935,-92.62179303,114.02000000000001,,,,9/24/2017 0:00,12:00:04,,Elatopathes abietina,,,White,7,2.692307692307692,,,,,Coralline Algae,Algal Nodules
Dive 519042,McGrail Bank,MG1-T11,27.98412935,-92.62179303,114.02000000000001,,,,9/24/2017 0:00,12:00:04,,Paramuricea sp.,,,,2,0.7692307692307692,,,,,Coralline Algae,Algal Nodules
Dive 519043,McGrail Bank,MG1-T11,27.98416765,-92.62177397,115.83,,,,9/24/2017 0:00,12:00:32,,Elatopathes abietina,,,Green,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519044,McGrail Bank,MG1-T11,27.984142566666666,-92.62176008,115.99000000000001,,,,9/24/2017 0:00,12:00:49,,Elatopathes abietina,,,Green,3,1.1538461538461537,,,,,Coralline Algae,Algal Nodules
Dive 519044,McGrail Bank,MG1-T11,27.984142566666666,-92.62176008,115.99000000000001,,,,9/24/2017 0:00,12:00:49,,Elatopathes abietina,,,White,3,1.1538461538461537,,,,,Coralline Algae,Algal Nodules
Dive 519044,McGrail Bank,MG1-T11,27.984142566666666,-92.62176008,115.99000000000001,,,,9/24/2017 0:00,12:00:49,,Acanthopathes thyoides,,,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519044,McGrail Bank,MG1-T11,27.984142566666666,-92.62176008,115.99000000000001,,,,9/24/2017 0:00,12:00:49,,Nicella sp. ,,,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519045,McGrail Bank,MG1-T11,27.984183766666668,-92.62172782,116.33,,,,9/24/2017 0:00,12:01:08,,Antipathes sp.,,Black Coral Sea Fan,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519046,McGrail Bank,MG1-T11,27.984178583333332,-92.62175847,116.25,,,,9/24/2017 0:00,12:01:14,,Elatopathes abietina,,,Green,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519046,McGrail Bank,MG1-T11,27.984178583333332,-92.62175847,116.25,,,,9/24/2017 0:00,12:01:14,,Nicella sp. ,,,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519046,McGrail Bank,MG1-T11,27.984178583333332,-92.62175847,116.25,,,,9/24/2017 0:00,12:01:14,,Antipathes sp.,,Black Coral Sea Fan,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519046,McGrail Bank,MG1-T11,27.984178583333332,-92.62175847,116.25,,,,9/24/2017 0:00,12:01:14,,Elatopathes abietina,,,White,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519047,McGrail Bank,MG1-T11,27.984167316666667,-92.6217219,115.94999999999999,,,,9/24/2017 0:00,12:01:25,,Elatopathes abietina,,,White,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 519047,McGrail Bank,MG1-T11,27.984167316666667,-92.6217219,115.94999999999999,,,,9/24/2017 0:00,12:01:25,,Antipathes sp.,,Black Coral Sea Fan,,1,0.3846153846153846,,,,,Coralline Algae,Algal Nodules
Dive 520013,McGrail Bank,MG2-T12,27.977990833333333,-92.62312623,105.14,,,,9/24/2017 0:00,13:25:01,,Scleractinia sp.,,S02,,16,6.153846153846153,,,,,Coralline Algae,Algal Nodules
Dive 520013,McGrail Bank,MG2-T12,27.977990833333333,-92.62312623,105.14,,,,9/24/2017 0:00,13:25:01,,Stichopathes sp. ,,,,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 520015,McGrail Bank,MG2-T12,27.978043266666667,-92.62316295,104.27,,,,9/24/2017 0:00,13:25:56,,Scleractinia sp.,,S02,,54,20.76923076923077,,,,,Deep Reef,Deep Coral
Dive 520016,McGrail Bank,MG2-T12,27.978061283333332,-92.62321712,104.17,,,,9/24/2017 0:00,13:26:13,,Scleractinia sp.,,S02,,48,18.46153846153846,,,,,Deep Reef,Deep Coral
Dive 520016,McGrail Bank,MG2-T12,27.978061283333332,-92.62321712,104.17,,,,9/24/2017 0:00,13:26:13,,Hypnogorgia sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520017,McGrail Bank,MG2-T12,27.978065983333334,-92.62328057,104.03,,,,9/24/2017 0:00,13:26:41,,Paramuricea sp.,,,,5,1.923076923076923,,,,,Deep Reef,Deep Coral
Dive 520017,McGrail Bank,MG2-T12,27.978065983333334,-92.62328057,104.03,,,,9/24/2017 0:00,13:26:41,,Antipathes furcata,,,,9,3.4615384615384612,,,,,Deep Reef,Deep Coral
Dive 520017,McGrail Bank,MG2-T12,27.978065983333334,-92.62328057,104.03,,,,9/24/2017 0:00,13:26:41,,Callogorgia gracillis,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520017,McGrail Bank,MG2-T12,27.978065983333334,-92.62328057,104.03,,,,9/24/2017 0:00,13:26:41,,Ellisella sp.,,,,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 520017,McGrail Bank,MG2-T12,27.978065983333334,-92.62328057,104.03,,,,9/24/2017 0:00,13:26:41,,Antipathes sp.,,Black Coral Sea Fan,,7,2.692307692307692,,,,,Deep Reef,Deep Coral
Dive 520018,McGrail Bank,MG2-T12,27.978112566666667,-92.62328557,103.95,,,,9/24/2017 0:00,13:26:56,,Antipathes sp.,,Black Coral Sea Fan,,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 520018,McGrail Bank,MG2-T12,27.978112566666667,-92.62328557,103.95,,,,9/24/2017 0:00,13:26:56,,Antipathes furcata,,,,22,8.461538461538462,,,,,Deep Reef,Deep Coral
Dive 520018,McGrail Bank,MG2-T12,27.978112566666667,-92.62328557,103.95,,,,9/24/2017 0:00,13:26:56,,Leptogorgia sp.,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520018,McGrail Bank,MG2-T12,27.978112566666667,-92.62328557,103.95,,,,9/24/2017 0:00,13:26:56,,Ellisella sp.,,,,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 520019,McGrail Bank,MG2-T12,27.978131533333332,-92.62334053,103.83,,,,9/24/2017 0:00,13:27:13,,Antipathes sp.,,Black Coral Sea Fan,,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 520019,McGrail Bank,MG2-T12,27.978131533333332,-92.62334053,103.83,,,,9/24/2017 0:00,13:27:13,,Antipathes furcata,,,,16,6.153846153846153,,,,,Deep Reef,Deep Coral
Dive 520019,McGrail Bank,MG2-T12,27.978131533333332,-92.62334053,103.83,,,,9/24/2017 0:00,13:27:13,,Ellisella sp.,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520019,McGrail Bank,MG2-T12,27.978131533333332,-92.62334053,103.83,,,,9/24/2017 0:00,13:27:13,,Stichopathes sp. ,,,,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 520020,McGrail Bank,MG2-T12,27.9780997,-92.62335275,103.48,,,,9/24/2017 0:00,13:27:27,,Antipathes furcata,,,,56,21.538461538461537,,,,,Deep Reef,Deep Coral
Dive 520020,McGrail Bank,MG2-T12,27.9780997,-92.62335275,103.48,,,,9/24/2017 0:00,13:27:27,,Paramuricea sp.,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520021,McGrail Bank,MG2-T12,27.978116083333333,-92.62338913,103.58,,,,9/24/2017 0:00,13:27:38,,Antipathes furcata,,,,37,14.23076923076923,,,,,Deep Reef,Deep Coral
Dive 520021,McGrail Bank,MG2-T12,27.978116083333333,-92.62338913,103.58,,,,9/24/2017 0:00,13:27:38,,Stichopathes sp. ,,,,7,2.692307692307692,,,,,Deep Reef,Deep Coral
Dive 520021,McGrail Bank,MG2-T12,27.978116083333333,-92.62338913,103.58,,,,9/24/2017 0:00,13:27:38,,Paramuricea sp.,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520022,McGrail Bank,MG2-T12,27.978161933333332,-92.62337142,103.16,,,,9/24/2017 0:00,13:27:59,,Antipathes furcata,,,,51,19.615384615384613,,,,,Deep Reef,Deep Coral
Dive 520022,McGrail Bank,MG2-T12,27.978161933333332,-92.62337142,103.16,,,,9/24/2017 0:00,13:27:59,,Nicella sp. ,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520022,McGrail Bank,MG2-T12,27.978161933333332,-92.62337142,103.16,,,,9/24/2017 0:00,13:27:59,,Stichopathes sp. ,,,,6,2.3076923076923075,,,,,Deep Reef,Deep Coral
Dive 520022,McGrail Bank,MG2-T12,27.978161933333332,-92.62337142,103.16,,,,9/24/2017 0:00,13:27:59,,Chironepthya caribaea,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520022,McGrail Bank,MG2-T12,27.978161933333332,-92.62337142,103.16,,,,9/24/2017 0:00,13:27:59,,Plexauridae sp.,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520022,McGrail Bank,MG2-T12,27.978161933333332,-92.62337142,103.16,,,,9/24/2017 0:00,13:27:59,,Tanacetipathes sp. ,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520022,McGrail Bank,MG2-T12,27.978161933333332,-92.62337142,103.16,,,,9/24/2017 0:00,13:27:59,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520023,McGrail Bank,MG2-T12,27.9781397,-92.62347755,103.04,,,,9/24/2017 0:00,13:28:12,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520023,McGrail Bank,MG2-T12,27.9781397,-92.62347755,103.04,,,,9/24/2017 0:00,13:28:12,,Antipathes furcata,,,,40,15.384615384615383,,,,,Deep Reef,Deep Coral
Dive 520023,McGrail Bank,MG2-T12,27.9781397,-92.62347755,103.04,,,,9/24/2017 0:00,13:28:12,,Stichopathes sp. ,,,,9,3.4615384615384612,,,,,Deep Reef,Deep Coral
Dive 520023,McGrail Bank,MG2-T12,27.9781397,-92.62347755,103.04,,,,9/24/2017 0:00,13:28:12,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520023,McGrail Bank,MG2-T12,27.9781397,-92.62347755,103.04,,,,9/24/2017 0:00,13:28:12,,Chironepthya caribaea,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520023,McGrail Bank,MG2-T12,27.9781397,-92.62347755,103.04,,,,9/24/2017 0:00,13:28:12,,Antipathes sp.,,Black Coral Sea Fan,,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 520023,McGrail Bank,MG2-T12,27.9781397,-92.62347755,103.04,,,,9/24/2017 0:00,13:28:12,,Ellisella sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520024,McGrail Bank,MG2-T12,27.97815265,-92.62345238,103.46000000000001,,,,9/24/2017 0:00,13:28:22,,Antipathes furcata,,,,46,17.692307692307693,,,,,Deep Reef,Deep Coral
Dive 520024,McGrail Bank,MG2-T12,27.97815265,-92.62345238,103.46000000000001,,,,9/24/2017 0:00,13:28:22,,Stichopathes sp. ,,,,17,6.538461538461538,,,,,Deep Reef,Deep Coral
Dive 520024,McGrail Bank,MG2-T12,27.97815265,-92.62345238,103.46000000000001,,,,9/24/2017 0:00,13:28:22,,Hypnogorgia sp.,,,White,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520024,McGrail Bank,MG2-T12,27.97815265,-92.62345238,103.46000000000001,,,,9/24/2017 0:00,13:28:22,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520024,McGrail Bank,MG2-T12,27.97815265,-92.62345238,103.46000000000001,,,,9/24/2017 0:00,13:28:22,,Antipathes sp.,,Black Coral Sea Fan,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520026,McGrail Bank,MG2-T12,27.978126316666668,-92.62347618,103.31,,,,9/24/2017 0:00,13:28:01,,Antipathes sp.,,Black Coral Sea Fan,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520026,McGrail Bank,MG2-T12,27.978126316666668,-92.62347618,103.31,,,,9/24/2017 0:00,13:28:01,,Antipathes furcata,,,,51,19.615384615384613,,,,,Deep Reef,Deep Coral
Dive 520026,McGrail Bank,MG2-T12,27.978126316666668,-92.62347618,103.31,,,,9/24/2017 0:00,13:28:01,,Stichopathes sp. ,,,,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 520026,McGrail Bank,MG2-T12,27.978126316666668,-92.62347618,103.31,,,,9/24/2017 0:00,13:28:01,,Nicella sp. ,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520026,McGrail Bank,MG2-T12,27.978126316666668,-92.62347618,103.31,,,,9/24/2017 0:00,13:28:01,,Plexauridae sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520027,McGrail Bank,MG2-T12,27.978156933333334,-92.62363633,102.51,,,,9/24/2017 0:00,13:29:22,,Antipathes sp.,,Black Coral Sea Fan,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520027,McGrail Bank,MG2-T12,27.978156933333334,-92.62363633,102.51,,,,9/24/2017 0:00,13:29:22,,Antipathes furcata,,,,55,21.153846153846153,,,,,Deep Reef,Deep Coral
Dive 520027,McGrail Bank,MG2-T12,27.978156933333334,-92.62363633,102.51,,,,9/24/2017 0:00,13:29:22,,Stichopathes sp. ,,,,12,4.615384615384615,,,,,Deep Reef,Deep Coral
Dive 520028,McGrail Bank,MG2-T12,27.978152566666665,-92.62367053,102.22999999999999,,,,9/24/2017 0:00,13:29:37,,Elatopathes abietina,,,Green,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520028,McGrail Bank,MG2-T12,27.978152566666665,-92.62367053,102.22999999999999,,,,9/24/2017 0:00,13:29:37,,Ellisella sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520028,McGrail Bank,MG2-T12,27.978152566666665,-92.62367053,102.22999999999999,,,,9/24/2017 0:00,13:29:37,,Stichopathes sp. ,,,,7,2.692307692307692,,,,,Deep Reef,Deep Coral
Dive 520028,McGrail Bank,MG2-T12,27.978152566666665,-92.62367053,102.22999999999999,,,,9/24/2017 0:00,13:29:37,,Antipathes furcata,,,,52,20,,,,,Deep Reef,Deep Coral
Dive 520029,McGrail Bank,MG2-T12,27.978142933333334,-92.62371262,101.83999999999999,,,,9/24/2017 0:00,13:29:58,,Ellisella sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 520029,McGrail Bank,MG2-T12,27.978142933333334,-92.62371262,101.83999999999999,,,,9/24/2017 0:00,13:29:58,,Stichopathes sp. ,,,,5,1.923076923076923,,,,,Deep Reef,Deep Coral
Dive 520029,McGrail Bank,MG2-T12,27.978142933333334,-92.62371262,101.83999999999999,,,,9/24/2017 0:00,13:29:58,,Antipathes furcata,,,,46,17.692307692307693,,,,,Deep Reef,Deep Coral
Dive 520029,McGrail Bank,MG2-T12,27.978142933333334,-92.62371262,101.83999999999999,,,,9/24/2017 0:00,13:29:58,,Antipathes sp.,,Black Coral Sea Fan,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520030,McGrail Bank,MG2-T12,27.978145916666666,-92.62374917,102.08,,,,9/24/2017 0:00,13:30:09,,Stichopathes sp. ,,,,9,3.4615384615384612,,,,,Deep Reef,Deep Coral
Dive 520030,McGrail Bank,MG2-T12,27.978145916666666,-92.62374917,102.08,,,,9/24/2017 0:00,13:30:09,,Antipathes furcata,,,,53,20.384615384615383,,,,,Deep Reef,Deep Coral
Dive 520030,McGrail Bank,MG2-T12,27.978145916666666,-92.62374917,102.08,,,,9/24/2017 0:00,13:30:09,,Antipathes sp.,,Black Coral Sea Fan,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 520031,McGrail Bank,MG2-T12,27.978144283333332,-92.62377598,101.54,,,,9/24/2017 0:00,13:30:15,,Stichopathes sp. ,,,,7,2.692307692307692,,,,,Deep Reef,Deep Coral
